barcode,name,price,promo
789610200036,KETCHUP HEINZ TOMATO BAC.CEB.CARAM.397g,16.99,
789610200061,MILHO VDE.QUERO CONS.LT.170g,4.49,
789610250044,ERVILHA MILHO QUERO CONS.LT.170g,5.99,
789610250049,ERVILHA QUERO CONS.LT.170g,4.49,
789610250053,SELETA LEG.QUERO CONS.LT.170g,5.99,
789610250060,MILHO VDE.QUERO CONS.LT.170g,4.49,
789610250062,ERVILHA CEN.QUERO CONS.LT.170g,6.89,
789610250075,KETCHUP QUERO TRAD.1.028KG,14.69,
789610250082,GRAO BICO QUERO CONS.LT.170g,7.59,
789610250154,KETCHUP HEINZ PICLES SQUEEZ.397g,16.99,
789610250169,CENOURA QUERO CONS.LT.170g,5.99,
789610250187,MOLHO TOM.QUERO TRAD.SC.300g,1.79,
789610250188,MOLHO TOM.QUERO MANJERICAO SC.300g,3.19,
789610250189,MOLHO TOM.HEINZ TRAD.C PED.SC.300g,3.89,
789610250190,MOLHO TOM.HEINZ BOLONHESA C PED.SC.300g,5.89,
789610250191,MOLHO TOM.QUERO BOLONHESA SC.300g,3.19,
789610250192,MOLHO TOM.HEINZ MANJERICAO C PED.SC.300g,5.89,
789610250193,MOLHO TOM.QUERO PIZZA SC.300g,3.19,
789610250194,MOLHO TOM.QUERO PARMEG.SC.300g,3.15,
789610250195,MOLHO TOM.HEINZ AZEITONA C PED.SC.300g,5.89,
789610250197,MOLHO TOM.QUERO ERVAS FINAS SC.300g,3.19,
789610250199,EXTRATO TOM.QUERO SC.300g,3.99,
789610250200,EXTRATO TOM.QUERO TRAD.SC.300g,3.99,
789610250207,MAIONESE HEINZ ALHO TOST.C ERVAS 215g.,15.99,
789610250208,MAIONESE HEINZ PAPRICA DEF.215g.,15.99,
789610250209,MOLHO HEINZ BARBECUE 260g,17.98,
789610250213,MOSTARDA HEINZ YELLOW MEL 220g,18.99,
789610250214,MOLHO TOM.HEMMER TRAD.SC.300g,2.39,
789610250227,MOSTARDA HEINZ YELLOW PIC.220g,18.99,
789610250228,MOSTARDA HEINZ ESCURA 235g,18.99,
789610250230,EXTRATO TOM.QUERO LT.350g,8.99,
789610250258,MAIONESE HEINZ QJO.GORG.SQUE.215g,15.99,
789610250265,MOLHO QUERO TOM.REFOG.PEN.TP.520g,5.79,
789610250275,CATCHUP QUERO 400g,8.59,
789610250277,CATCHUP QUERO PIC.400g,8.59,
789610250294,POLPA TOM.QUERO TP.260g,2.99,
789610250296,POLPA TOM.QUERO 520g,6.79,
789610250370,KETCHUP HEINZ TOM.397g,16.99,
789610250371,MOSTARDA HEINZ YELLOW 255g,17.59,
789610250372,KETCHUP HEINZ TOM.567g,19.29,
789610250406,AZEITONA RAIOLA VDE.CONS.INT.100g,3.99,
789610250914,MOSTARDA QUERO 190g,6.99,
789610258294,MAIONESE HEINZ 400g,19.99,
789610258318,MAIONESE HEINZ 390g,19.99,
789610258410,KETCHUP HEINZ TOM.JALAPENO 397g,16.99,
789610258418,MAIONESE HEINZ 215g,14.99,
789610258499,MAIONESE QUERO PT.495g,7.19,
789610259306,KETCHUP HEINZ TOM.PIC.397g,16.99,
789610259404,MAIONESE HEINZ 215g,14.99,
789610480357,GELEIA RITTER GOURM.PIM.VERM.310g,18.59,
789610480375,GELEIA RITTER GOURM.MOR.C PIM.290g,22.29,
789610480377,GELEIA RITTER GOURM.MC.CARAM.290g,22.29,
789610480378,GELEIA RITTER GOURM.CEB.CARAM.290g,22.29,
789610480442,GELEIA  RITTER AMORA 400g,24.79,
789610480449,GELEIA  RITTER MOR.400g,24.79,
789610480459,GELEIA  RITTER UVA 400g,20.19,
789610480591,GELEIA  RITTER PREM.ABAC.310g,18.59,
789610480592,GELEIA  RITTER PREM.AMORA 310g,22.29,
789610480594,GELEIA  RITTER PREM.MOR.310g,22.29,
789610480596,GELEIA  RITTER PREM.FIGO 310g,18.59,
789610480597,GELEIA  RITTER PREM.GOIAB.310g,18.59,
789610480598,GELEIA  RITTER PREM.PESS.310g,22.29,
789610480599,GELEIA  RITTER PREM.UVA 310g,18.59,
789610480711,GELEIA  RITTER LIG.ABAC.260g,19.45,
789610480713,GELEIA  RITTER LIG.GOIAB.260g,19.45,
789610480715,GELEIA  RITTER LIG.MOR.260g,23.65,
789610480716,GELEIA  RITTER LIG.UVA 260g,19.45,
789610480853,GELEIA  RITTER ZERO GOIABA 260g,24.99,
789610480856,GELEIA  RITTER ZERO MOR.260g,24.99,
789610480861,GELEIA  RITTER DIET ABAC.260g,20.99,
789610480863,GELEIA  RITTER DIET GOIAB.260g,20.99,
789610480864,GELEIA  RITTER DIET LAR.260g,20.99,
789610480866,GELEIA  RITTER DIET MOR.260g,27.29,
789610480869,GELEIA  RITTER DIET UVA 260g,20.99,
789610484061,BARRA CER.RITTER AV.CAST.CHOC.L4P3 80g,5.79,
789610484062,BARRA CER.RITTER BRIG.AV.CHOC.L4P3 80g,5.79,
789610484063,BARRA CER.RITTER MOR.AV.CHOC.L4P3 80g,5.79,
789610484064,BARRA CER.RITTER BAN.AV.L4P3 80g,5.79,
789610487035,BARRA CER.RITTER LIM.CHOC.3X25g,5.79,
789610487055,BARRA CER.RITTER BROW.3X25g,5.79,
789610487065,BARRA CER.RITTER CAPUC.LIG.3X25g,5.79,
789610487105,BARRA CER.RITTER BAN.3X25g,5.79,
789610487130,BARRA CER.RITTER FR.VER.C CHOC.LIG.3X25g,5.79,
789610487136,BARRA CER.RITTER BRIG.3X22g,5.79,
789610487140,BARRA CER.RITTER AV.CAST.CHOC.LIG.3X25g,5.79,
789610487215,BARRA CER.RITTER CAST.PARA 3X22g,5.79,
789610487436,BARRA CER.RITTER MOR.LIG.3X25g,5.79,
789610489140,BARRA CER.RITTER AV.CAST.CHOC.L4P3 80g,5.79,
789610499196,PAPEL TOALHA MILI GRAN CHEF 360FL,19.49,
789610499219,PAPEL HIG.ATUALLE F.D.NEUTRO 20m 12un,16.69,
789610499248,PAPEL TOALHA MILI GRAN CHEF 200FLS.,10.59,
789610499346,PAPEL HIG.MILI NEUTRO F.D.30m 24un,45.98,
789610499409,GUARDANAPO MILI 50UN 30X29.5cm.,3.59,
789610499413,GUARDANAPO MILI BISTRO F.D.50UN 30X29.5C,6.79,
789610499513,PAPEL HIG.MILI NEUTRO F.D.30m 16un,31.29,
789610499528,PAPEL HIG.MILI DUAL F.D.30M 4un,8.19,
789610499639,PAPEL HIG.MILI NEUTRO F.D.30m 12un,22.98,
789610500020,CAFE BOM DIA TRAD.ALMO.500g,14.98,
789610500022,CAFE BOM DIA EX.FORTE ALMO.500g,14.98,
789610550001,AGUA SANIT.CANDURA 1l,4.09,
789610550007,ALVEJANTE LIQ.CANDURA LAV.1l,4.49,
789610550009,AGUA SANIT.CANDURA 2l,6.69,
789610550018,DESINFETANTE CANDURA LAV.2l,6.59,
789610550019,DESINFETANTE CANDURA PINHO TRAD.2l,6.59,
789610550020,DESINFETANTE CANDURA HERB.2l,6.59,
789610550021,DESINFETANTE CANDURA EUC.2l,6.59,
789610550022,TIRA MANCHAS CANDURA LIQ.S.CL.2l,14.49,
789610550047,TIRA MANCHAS CANDURA LIQ.WH.S.CL.2l,14.49,
789610550053,DESINFETANTE CANDURA PIN.CAMP.2l,6.59,
789610550054,DESINFETANTE CANDURA PIN.FL.2l,6.59,
789610550056,ALVEJANTE CANDURA LAV.C.CL.2l,9.49,
789610550065,DESINFETANTE CANDURA CL.SPR.500ml,6.58,
789610550078,DESINFETANTE CANDURA CL.GEL ORIG.700ml,9.58,
789610550079,DESINFETANTE CANDURA CL.GEL LAV.700ml,9.58,
789610550090,AGUA SANIT.CANDURA CL.ATIVO 5l,17.48,
789610580011,ANEIS CEB.MCCAIN 400g,20.99,
789610580035,BATATA MCCAIN FORNO TRAD.600g,20.1,
789610580079,BATATA MCCAIN TRAD.PRE FR.PACK FAM.1.5kg,33.4,
789610580088,BATATA MCCAIN TRAD.PRE FRITA 720g,21.15,
789610580089,BATATA MCCAIN SMILES PRE FRITA CONG.400g,12.69,
789610580090,BATATA MCCAIN NOISET.AO FORNO CONG.400g,12.69,
789610580092,BATATA MCCAIN POTATO POPS CONG.400g,14.45,
789610580098,BATATA MCCAIN AIRFRYER EX.CROC.600g,21.15,
789610580109,BATATA MCCAIN AIRFRYER EX.CROC.600g,21.15,
789610580126,BATATA MCCAIN CLAS+FININHA FRITAS 1.05kg,25.9,
789610856029,PROTETOR SOL.CEN.BR.FPS30 110ml,29.85,
789610856030,PROTETOR SOL.CEN.BR.FPS50 110ml,34.15,
789610856032,PROTETOR SOL.CEN.BR.FPS30 200ml,35.69,
789610856034,BRONZEADOR CEN.BR.OL.SPR.FPS6 110ML,25.99,
789610856035,PROTETOR SOL.CEN.BR. FPS15 SPR.110ml,32.99,
789610856041,PROTETOR SOL.CEN.BR.FPS15 C COR 110ml,25.59,
789610856042,PROTETOR SOL.CEN.BR.FPS30 C COR 110ml,29.29,
789610856043,PROTETOR SOL.CEN.BR.FPS30 FAC.50g,36.25,
789610856045,PROTETOR SOL.CEN.BR.FPS70 FAC.50g,45.85,
789610856046,PROTETOR SOL.CEN.BR.AE.FPS30 200ml,47.99,
789610856047,PROTETOR SOL.CEN.BR.AE.FPS50 200ml,58.15,
789610856616,PROTETOR SOL.CEN.BR.F30+PROT.FAC.OF.ESP.,45.29,
789610980001,ACUCAR GUARANI CRIST.1kg,4.98,
789610980003,ACUCAR GUARANI CRIST.5kg,23.9,
789610980045,ACUCAR GUARANI CRIST.ORG.1kg,6.85,
789610980054,ACUCAR GUARANI DEMERARA NAT. 1kg,7.29,
789610980100,ACUCAR GUARANI REF.ESP.1kg,5.15,
789611000017,PAPEL HIG.PERS.VIP NEUTRO F.D.30m 4un,8.98,
789611000083,LENCO P.KISS FAC.C 100un,8.89,
789611000224,ABSORVENTE SYM SV.C AB.8un,3.95,
789611000225,ABSORVENTE SYM SV.S AB.8un,3.95,
789611000374,ABSORVENTE SYM SV.NOITE DIA C AB.8un,5.95,
789611000386,ABSORVENTE SYM SC.C AB.8un,3.95,
789611000464,PAPEL HIG.PERS.VIP COMP.F.D.30m L16P15,32.58,
789611000580,LENCO UMED.PERS.BABY 50un,11.65,
789611000742,PAPEL HIG.PERS.VIP NEUTRO F.D.30m L24P22,48.98,
789611000749,PROTETOR DIA.SYM S PERF.15un,4.95,
789611000752,PROTETOR DIA.SYM C PERF.L+P- 40un,11.25,
789611000755,PROTETOR DIA.SYM S PERF.L+P- 40un,11.25,
789611000801,PAPEL HIG.PERS.VIP KIL.F.D.50m L+P-,64.89,
789611000804,ABSORVENTE SYM SV.C AB.L+P- 16un,7.49,
789611000836,ABSORVENTE SYM SC.C AB.L16P14un,7.49,
789611000865,PAPEL HIG.PERS.VIP NEUTRO F.D.30m L12P11,24.59,
789611001073,PAPEL HIG.PERSONAL F.D.NEUT.20M L12P11un,17.29,
789611001074,ABSORVENTE SYM SV.NOITE DIA L+P- 30un,20.35,
789611001078,ABSORVENTE SYM PREM.SV.C AB.L+P- 16un,9.39,
789611001080,ABSORVENTE SYM PREM.SC.C AB.L+P- 16un,9.39,
789611001093,ABSORVENTE SYM PREM.NOT.SV.L+P- 30un,28.28,
789611001101,PAPEL HIG.PERS.VIP3 F.T.NEUTRO L12P11un,24.59,
789611001102,PAPEL HIG.PERS.VIP3 F.T.NEUTRO L16P15un,32.58,
789611001103,PAPEL HIG.PERS.VIP3 F.T.NEUTRO L24P22un,48.98,
789611001115,LENCO P.KISS FAC.C 50un,4.79,
789611001117,LENCO P.KISS FAC.C 100un,8.89,
789611001209,LENCO UMED.PERSONAL VIP 40un,15.39,
789611001214,PAPEL TOALHA SNOB CLAS.M.USO 120FL.2un,6.98,
789611001215,PAPEL TOALHA SNOB DECORA M.USO 120FL.2un,6.98,
789611001217,PAPEL TOALHA SNOB CLAS.M.USO 360FL.3un,19.79,
789611008125,GUARDANAPO SNOB 24X22cm,2.49,
789611008135,GUARDANAPO SNOB 33X30cm,4.89,
789611008325,GUARDANAPO SANTEPEL 24X22cm,2.39,
789611008335,GUARDANAPO SANTEPEL 33X30cm,4.58,
789611009184,PAPEL HIG.PERS.NEUTRO F.S.30mt 8un,10.79,
789611009462,ABSORVENTE SYM SV.N.DIA C AB.L+P- 16un,11.35,
789611010004,SAL LEBRE REF.1kg,2.39,
789611010081,SAL LEBRE GROS.1kg,2.69,
789611019291,SAL MIRAMAR MAR.REFINADO 1kg,2.29,
789611019426,SAL LEBRE LIG.500g,9.19,
789611019516,SAL LEBRE PARRILLA GRAN.500g,4.79,
789611019521,SAL LEBRE GOURM.HIMAL.500g,18.79,
789611019594,SAL LEBRE GOURM.HIMAL.GROSSO IODADO 500g,12.99,
789611142544,CB AE MACARRAO ESPAG.500g,4.4,
789611231001,MANTEIGA COMEVAP TAUBATE C SAL 200g,11.39,
789611231002,MANTEIGA COMEVAP TAUBATE S SAL 200g,11.39,
789611231003,LEITE PAST.COMEV.T.C HOM.1l,5.59,
789611231008,LEITE PAST.COMEV.LEV S.DESN.1l,5.59,
789611231013,LEITE PAST.COMEV.T.B INT.1l,5.99,
789611231016,LEITE PAST.COMEV.ZERO LACT.1l,5.59,
789611231029,LEITE PAST.COMEV.SEMIDESN.LIG.1l,5.99,
789611231032,COALHADA COMEV.NAT.DESN.170g,1.99,
789611231044,LEITE FERM.COMEVAP ZERO LACT.900g,7.99,
789611232019,IOGURTE YUC MIX T.FRUT.850g,5.59,
789611232020,IOGURTE YUC MIX T.FRUT.180g,2.29,
789611232021,IOGURTE YUC MIX T.FRUT.1l,5.29,
789611232023,IOGURTE YUC MIX PESS.850g,5.59,
789611232025,IOGURTE YUC MIX PESS.180g,2.29,
789611232026,IOGURTE YUC MIX PESS.1l,5.29,
789611232027,IOGURTE YUC MIX MOR.180g,2.29,
789611232028,IOGURTE YUC MIX MOR.850g,5.59,
789611232029,IOGURTE YUC MIX MOR.1l,5.29,
789611232031,IOGURTE YUC MIX SAL.FR.1l,5.29,
789611232033,IOGURTE YUC MIX SAL.FR.850g,5.59,
789611232034,IOGURTE YUC MIX SAL.FR.180g,2.29,
789611232036,LEITE FERM.COMEVAP ZERO LACT.170g,1.69,
789611320010,GOIABADA ANHEMBI CASCAO 500g,10.49,
789611320021,GOIABADA ANHEMBI 300g,4.89,
789611320026,GOIABADA ANHEMBI PT.300g,6.19,
789611431276,FIO DENT.SANIF.CLAS.MENTA 125m L+P-,12.58,
789611431278,FIO DENT.SANIF.EXTRA FINO 125m L+P-,12.58,
789611431281,FITA DENT.SANIF.MENTA 125m L+P-,12.58,
789611431282,ESCOVA DENT.SANIF.WHIT.MC.un,10.89,
789611431297,PROTETOR CERDAS SANIF.3un,6.45,
789611431300,2 ESCOVA DENT.SANIF.INDICATIVA MC.,15.59,
789611431306,ESCOVA DENT.SANIF.INDICATIVA MC.,9.55,
789611431321,ESCOVA DENT.SANIF.POCKET MC.,5.99,
789611499013,CB AE SARDINHA OLEO COMEST.125g,7.2,
789611570001,SHAMPOO T.LA LA KIDS HIDRAKIDS 480ml,11.39,
789611570002,CONDICIONADOR T.LA LA KIDS HIDRAK.480ml,15.39,
789611570004,GEL FIX.TRA LA LA COLA VEGANO PT.250g,14.58,
789611570018,SHAMPOO T.LA LA KIDS S EMBARACO 480ml,11.39,
789611570019,CONDICIONADOR T.LA LA KIDS EXT.DES.480ml,15.39,
789611570026,CREME PENT.TRA LA LA KIDS S EMBARACO 300,14.99,
789611570039,TALCO TRA LA LA BABY LAV.SV.160g,16.89,
789611570040,TALCO TRA LA LA BABY HIDRATA 160g,16.89,
789611570099,CREME DENT.TRA LA LA KIDS MOR.50g,5.48,
789611570179,CREME DENT.T.LA LA AVENT.T.FRUT.50g,7.39,
789611570201,SHAMPOO T.LA LA KIDS NUTR.BRI PRO 480ml,11.39,
789611570202,CONDICIONADOR T.LA LA KIDS N.BR.PR.480ml,15.39,
789611570267,SHAMPOO T.LA LA KIDS 2EM1 480ml,11.65,
789611570278,GEL FIX.TRA LA LA KIDS C GLITTER 150g,16.65,
789611570311,GEL DENT.T.LA LA BABY T.FRUT.70g,11.25,
789611570356,SHAMPOO T.LA LA KIDS CACH.480ml,11.39,
789611570357,CONDICIONADOR T.LA LA KIDS CACH.480ml,15.39,
789611570360,CREME DENT.T.LA LA AVENT.BUBBL.GUM 50g,7.39,
789611570370,SHAMPOO+COND.T.LA LA KIDS S EMBAR.,26.68,
789611570371,SHAMPOO+COND.T.LA LA KID.P.MENINO 960m,26.68,
789611570372,SHAMPOO+COND.T.LA LA KID.P.MENINA 960m,26.68,
789611570374,KIT SHAMPOO+COND.TRA LA LA S.EM.G.C.PEN.,26.68,
789611570385,TALCO LUKINHA BABY GLICERINADO 160g,13.85,
789611570411,KIT SHAMPOO+COND.TRA LA LA CACH.G.C.PEN.,26.68,
789611570412,SHAMPOO+COND.T.LA LA KID.PERS.CACH.960,26.68,
789611570434,CREME PENT.TRA LA LA KIDS CACH.DEF.300g,14.99,
789611570467,KIT SHAMPOO+SAB.LIQ.TRA LA LA BABY SV.un,26.45,
789611570468,KIT SHAMPOO+SAB.LIQ.TRA LA LA BABY HIDR.,26.45,
789611570482,SHAMPOO TRA LA LA AVENT.2EM1 LIG.250ml,11.39,
789611570504,CREME ASSAD.LUKINHA PREV.45g,9.85,
789611570552,SHAMPOO TRA LA LA AVENT.2EM1 P.PUM 250ml,11.39,
789611570567,SABONETE LIQ.TRA LA LA KIDS MAOS AZ.250m,14.35,
789611570568,SABONETE LIQ.TRA LA LA KID.MAOS ROXO 250,14.35,
789611570575,SHAMPOO+COND.TRA LA LA AVENT.BR.POD.500m,21.19,
789611570577,SHAMPOO+COND.TRA LA LA AVENT.S EMB.500ml,21.19,
789611570582,SHAMPOO TRA LA LA KIDS CRESPOS 480ml,12.35,
789611570590,SABONETE LIQ.LUKINHA BABY GLIC.200ml,13.49,
789611570591,SHAMPOO LUKINHA BABY GLIC.200ml,10.89,
789611690002,FEIJAO KICALDO CAR.1kg,8.23,
789611690012,CB AE FEIJAO CARIOCA 1kg,9.68,
789611690019,GRAO BICO KICALDO 500g,11.69,
789611690042,FEIJAO KICALDO RAJADO T.1 1kg,11.98,
789611690062,FARINHA MAND.KICALDO FINA TP.1 1kg,10.49,
789611690064,FEIJAO KICALDO PTO.1kg,9.98,
789611690066,FARINHA MAND.KICALDO GROS.TP.1 1kg,10.49,
789611690068,FARINHA MAND.KICALDO TORR.TP.1 1kg,10.49,
789611690078,MILHO PIP.KICALDO 500g,4.99,
789611690080,FEIJAO KICALDO BCO.1kg,11.98,
789611690082,FEIJAO KICALDO FRADINHO 1kg,8.99,
789611690084,FEIJAO KICALDO VERM.1kg,11.98,
789611690092,ERVILHA KICALDO 500G,8.99,
789611690093,LENTILHA KICALDO TP.1 500G,11.25,
789611690201,FEIJAO KICALDO CAR.ORG.500g,7.99,
789613220001,MACA SENN.1kg,10.49,
789613224443,AMEIXA BD.500g,8.99,
789618150227,MOLHO KIRIN TARE ESP.200ml,12.19,
789618150251,MOLHO KIRIN AGR.200ml,13.99,
789618150269,MOLHO KIRIN TONKATSU 200ml,11.19,
789618170015,PE DE MOLEQ.DACOL.CROC.140g,5.99,
789618170023,ACUCAR DACOL.MASC. 500g,8.49,
789618170026,ACUCAR DACOL.MASC.1kg,15.65,
789618170057,AMENDOIM DACOL.DC.CROC.140g,5.39,
789618170079,MELADO DACOL.CANA SQUEZ.250g,8.39,
789618170129,PACOCA DACOL.ROLHA TRAD.210g,9.29,
789618170187,AMENDOIM DACOL.TORR.SALG.150g,8.29,
789618170274,GOIABADA DACOL.CASCAO 500g,15.99,
789618170394,AMENDOIM DACOL.TORR.S PELE 500g,12.39,
789618170411,DOCE BAN.DACOL.ZER.180g,9.89,
789618170450,PE DE MOLEQUE DACOL.120g,4.19,
789618170487,AMENDOIM DACOL.TORR.SALG.450g,14.19,
789618170496,PE DE MOLEQ.DACOL.C AC.M 300g,11.59,
789618170518,ACUCAR SAUDE DA TER.MASC.ORG.500g,10.45,
789618170724,PACOCA DACOL.ROLHA LIG.170g,11.59,
789618170764,FONDANT DACOL.LEITE TRAD.160g,5.69,
789618170827,AMENDOIM DACOLONIA TORR.SALG.200g,9.99,
789618170828,AMENDOIM DACOLONIA DC.PRAL.CRI CRI 190g,8.99,
789618170894,PE DE MOLEQ.DACOL.Z.AC.100g,9.79,
789618170906,GOIABADA DACOL.CASCAO Z.ACUC.200g,14.59,
789618170924,PACOCA DACOL.ROLHA C ACUC.MASC 210g,9.29,
789618170925,TORRONE DACOL.C.AMEND.90g,3.39,
789618170932,DOCE PE DE MOCA DACOL.190g,9.29,
789618170977,AMENDOIM DACOL.DC.CROC.C ACUC.MASC.350g,13.09,
789618171017,DOCE AMEND.DACOL.T.CAS.120g,4.79,
789618171020,PASTA AMEND.DACOL.INT.AMEND.POWER 500g,20.59,
789618171038,PASTA AMEND.POW.CAC.INT.500g,25.19,
789618171044,BISCOITO DACOL.AMEND.ZERO 200g,12.29,
789618171116,PASTA AMEND.DACOL.AMENDO POW.CRUNCHY 500,20.59,
789618171180,AMENDOIM DACOL.DC.CROC.C CAN.120g,4.89,
789618171186,PASTA AMEND.DACOL.AMENDO POW.AV.CAC.450g,30.49,
789618171187,PE DE MOCA DACOL.C CHOC.MINI 120g,11.89,
789618171209,PASTA DACOL.CAST.CAJU INT.200g,27.29,
789618171210,PASTA DACOL.CAST.CAJU CAC.200g,27.29,
789618171211,PASTA DACOL.CAST.CAJU COCO 200g,27.29,
789618171227,PASTA AMEND.DACOL.AMENDO POW.DC.LEI.450g,26.59,
789618171230,PASTA AMEND.DACOL.AMENDO POW.CAR.FL.450g,30.89,
789618171233,PASTA AMEND.DACOL.AMENDO POW.COOK.CR.450,40.19,
789618171234,AMENDOIM DACOLONIA ASS.C LASCAS ALHO 90g,5.79,
789618171235,AMENDOIM DACOLONIA ASS.C LASCAS CEB.90g,5.79,
789618320101,QUEIJO QUATA RAL.PARM.50g,5.59,
789618320102,QUEIJO QUATA RAL.PARM.100g,10.99,
789618320120,CREME LEIT.QUATA PAST.500g,24.39,
789618320128,BEBIDA LACT.QUATAZINHO CHOC.200ml,1.495,
789618320135,BEBIDA LACT.QUATA CHOC.1l,6.64,
789618320138,QUEIJO QUATA T.BRIE FRAC.125g,14.99,
789618320139,CREME RIC.QUATA LIG.150g,6.69,
789618320208,REQUEIJAO QUATA BISN.400g,19.59,
789618320211,QUEIJO QUATA T.COTTAGE 400g,24.19,
789618320220,CREME RIC.QUATA 150g,6.69,
789618320221,FONDUE QUATA QJO.400g,33.99,
789618321003,LEITE PO GLORIA INT.LT.400g,18.99,
789618321004,LEITE PO GLORIA DESN.LT.300g,16.99,
789618321005,LEITE PO GLORIA SEMIDESN.LT.300g,16.99,
789618321006,LEITE PO GLORIA INT.SC.200g,9.98,
789618321008,LEITE PO GLORIA INT.400g,16.99,
789618321010,LEITE COND.GLORIA SEMIDESN.TP.395g,6.89,
789618321012,CREME LEIT.GLORIA TP.200g,3.99,
789618321017,LEITE PO GLORIA DESN.300g,12.99,
789618330006,DESINFETANTE PINHO SANOL ORIG.EMB.EC 2l,7.19,
789618330017,DESINFETANTE SANOL FL.2l,7.19,
789618330018,DESINFETANTE SANOL EUC.2l,7.19,
789618330031,DESINFETANTE SANOL HER.2l,7.19,
789618330033,DESINFETANTE PINHO SANOL OCEAN 2l,7.19,
789618330039,LIMPA ALUM.SANOL 500ml,10.58,
789618330063,ELIMINADOR ODOR.SANOL DOG 2l,17.99,
789618330084,SHAMPOO SANOL DOG NEUTRO 500ml,18.99,
789618330085,SHAMPOO SANOL DOG ANTIPULGAS 500ml,18.99,
789618330097,PASSA FAC.PLUSH RF.500ml,11.19,
789618330098,PASSA FAC.PLUSH GT.500ml,16.59,
789618330101,DESINFETANTE PINHO SANOL LAV.EMB.ECO 2l,7.19,
789618330104,ELIMINADOR ODOR.SANOL DOG HERBAL 2l,17.99,
789618330114,AGUA SANIT.DACLOR 5l,15.98,
789618330148,TAPETE HIG.SANOL DOG 7un,20.99,
789618330154,DESINFETANTE SANOL CITRON.2l,7.19,
789618330161,DESINFETANTE PURO DACLOR CL.ATIVO 1l,8.58,
789618330231,LIMPA INOX SANOL 500ml,9.69,
789618330242,DESINFETANTE SANOL TALCO 2l,7.19,
789618330243,DESINFETANTE SANOL INFUSAO ROSAS 2l,7.19,
789618330610,DESINFETANTE SANOL PINHO ORIGINAL 1l,6.58,
789618330611,DESINFETANTE SANOL PINHO MARINE 1l,6.58,
789618330612,DESINFETANTE SANOL PINHO LAVANDA 1l,6.58,
789618330623,LIMPADOR SANOL CONC.LAV.120ml,12.69,
789618330624,LIMPADOR SANOL CONC.BABY 120ml,12.69,
789618330627,LIMPADOR SANOL CONC.ROUPA LAV.120ml,12.69,
789618330659,TAPETE HIG.K DOG 30un,89.99,
789618330663,LAVA ROUP.PLUSH BIOPOWER TRAD.2l,15.79,
789618330695,AMACIANTE ZERO A DOIS CONC.BAB.DEL.500ml,10.79,
789618330696,AMACIANTE ZERO A DOIS CONC.BAB.SV.500ml,10.79,
789618330697,LAVA ROUP.ZERO A DOIS BEBE 500ml,10.98,
789618330790,LIMPADOR SANOL REJUNTE PISOS CERAM.1l,10.58,
789618330964,SAPONACEO SANOL CREM.MULTIUSO ORIG.200ml,7.19,
789618330966,SAPONACEO SANOL CREM.MULTIUSO CITR.200ml,7.19,
789618331210,LIMPADOR SANOL CONC.SUPERF.ALECRIM 120ml,12.69,
789618331290,SHAMPOO+COND.K DOG MICKEY P PET 500ml,15.99,
789618331435,LAVA ROUP.LIQ.PLUSH BIOPOWER TRAD.3l,21.9,
789618331439,ELIMINADOR ODOR.SANOL DOG LAV.2l,17.99,
789618331467,DESENGORDURANTE SANOL COZ.500ml,6.98,
789618331469,DESIFETANTE SANOL CLORO GEL ORIG.700ml,13.69,
789618331470,DESIFETANTE SANOL CLORO GEL LAV.700ml,13.69,
789618331477,HIGIENIZADOR SANOL DOG P PATAS 250ml,18.99,
789618331488,REMOVEDOR SANOL USO GERAL LAV.500ml,6.49,
789618331489,REMOVEDOR SANOL USO GERAL TRAD.500ml,6.49,
789618331490,KIT K DOG ESP.SH+HIG.PATAS G.COL.BABY,29.99,
789618860001,DETERGENTE PO UNIK LOUCA 1kg,44.98,
789618860201,DETERGENTE UNIK PO P MAQ.LAV.LOUC.500g,29.39,
789618942011,VINHO GRANJA UNIAO CAB.FR.SC.TTO.750ml,29.9,
789618942020,VINHO GRANJA UNIAO CAB.FR.SV.TTO.750ml,29.9,
789619380002,MACARRAO DE CAS.LAS.500g,11.99,
789619380003,MACARRAO DE CAS.GRAV.500g,8.49,
789619380010,MASSA DE GOURM.P LAS.200g,5.99,
789619380011,MACARRAO DE CAS.TALH.N.1 500g,8.49,
789619380019,MACARRAO DE CAS.NINHO N.2 500g,7.99,
789619380022,MACARRAO DE CAS.TALH.N.2 500g,8.49,
789619380028,MACARRAO DE CAS.P YAKISSOBA 200g,5.99,
789619380033,MACARRAO DE CAS.TALH.N.3 500g,8.49,
789619380038,MACARRAO DE CAS.INT.TALH.N.2 500g,9.99,
789619380042,MACARRAO DE GOURM.PAPPARDELLE 400g,11.99,
789619380044,MACARRAO DE CAS.TALH.N.4 500g,8.49,
789619440002,AVEIA NATUS FLOC.INT.500g,9.19,
789619440003,ACUCAR NATUS DEMERARA ORG.1kg,14.25,
789619440004,ACUCAR NATUS MASC. 1kg,20.49,
789619440005,ARROZ NATUS INT.1kg,13.29,
789619440011,ACUCAR NATUS T.DEMERARA 500g,8.99,
789619440012,ACUCAR NATUS MASC.MESA ORG.1kg,20.19,
789619440013,ACUCAR NATUS MASC.MOR.ORG.500g,11.99,
789619440016,GERGELIM NATUS 200g,15.39,
789619440018,GERMEN TRIGO NATUS 500g,8.35,
